"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"2 months ago","i will do 10 push ups for every like","427","@AbdullayevZiyodulla","false","false","false","false","","false",""
"2 months ago","Get to it","7","@gamerdudestube838","true","false","false","false","","false",""
"2 months ago","Salam alaikum habibi i need proof","8","@triplebeats9240","true","false","false","false","","false",""
"2 months ago",":face-blue-wide-eyes:","0","@mdazizul7774","true","false","false","false","","false",""
"2 months ago"," @triplebeats9240 😂😂😂","0","@محمدالامين-ح5ت6د","true","false","false","false","","false",""
"2 months ago"," @triplebeats9240  20 done for now. I will comment every time i do","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago"," @triplebeats9240  Vaalaykum Assalom brother","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","20 done for now","3","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","You have 844","1","@ephremshiferaw9618","true","false","false","false","","false",""
"2 months ago","Stupiddd","0","@ammarsabit6799","true","false","false","false","","false",""
"2 months ago","Good Luck it become 750 Now","0","@osamceo","true","false","false","false","","false",""
"2 months ago","Overall: 40 done","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","830 more left to go 💪 💪 ​ @AbdullayevZiyodulla ","0","@nowie4007","true","false","false","false","","false",""
"2 months ago","Wacalykuma salam you're right","0","@muslimman2542","true","false","false","false","","false",""
"2 months ago","Total: 80","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","Total: 100","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","Take your time you're in no hurry ​ @AbdullayevZiyodulla ","0","@azuboof","true","false","false","false","","false",""
"2 months ago","Done 1450???","0","@neffexkingdom7000","true","false","false","false","","false",""
"2 months ago","Total: 200","1","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago (edited)","1500 pushup  Sorry, but you are 💀!","1","@nvmPratyush","true","false","false","false","","false",""
"2 months ago","1510😅","2","@tooeditz","true","false","false","false","","false",""
"2 months ago","2.2k???","0","@whodis977","true","false","false","false","","false",""
"2 months ago","Total: 260","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago"," @nvmPratyush  i am cooked🤣","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","T: 260","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","Are u here?","0","@Narugo_Ichiffy","true","false","false","false","","false",""
"2 months ago"," @Narugo_Ichiffy  yes. 300 done so far","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","1960 push ups to go","0","@Boltkiller96","true","false","false","false","","false",""
"1 month ago","I disliked. What will you do for that?","0","@NumberOneBlackGuy","true","false","false","false","","false",""
"1 month ago"," @NumberOneBlackGuy  it will counter the push ups count. Thanks man","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"1 month ago","No one care","0","@the_anonymous369","true","false","false","false","","false",""
"1 month ago","Update​ @AbdullayevZiyodulla ","0","@syedadil1449","true","false","false","false","","false",""
"1 month ago","Comedy😅","0","@darshanrokkad5216","true","false","false","false","","false",""
"1 month ago","CAP lol","0","@WretchedOgre","true","false","false","false","","false",""
"1 month ago","350","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"1 month ago","446","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"1 month ago","Bro is cooked","2","@manicureguru","true","false","false","false","","false",""
"1 month ago (edited)","530","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"1 month ago","You will be a saiyin at the end of your push-up 😂","0","@cashbyluffy","true","false","false","false","","false",""
"1 month ago","650","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"1 month ago","No put 3350 push ups 🤩","1","@your_lyrics_guy","true","false","false","false","","false",""
"1 month ago (edited)","I'll do 20 pull ups for every one like I get","0","@Vishwalab","true","false","false","false","","false",""
"3 weeks ago","710","1","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 weeks ago","Reversing pushups for dislike 😂","0","@nandanshetty6898","true","false","false","false","","false",""
"2 weeks ago","776","0","@AbdullayevZiyodulla","true","false","false","false","","false",""
"2 months ago","Actually the world needs ""Job Development Roadmap"" nowadays","242","@muhammadobaidullahkhan5887","false","false","false","false","","false",""
"2 months ago","🤣","3","@ndroidLover","true","false","false","false","","false",""
"2 months ago","Fr","1","@mohamedtarek-wn4xo","true","false","false","false","","false",""
"2 months ago","THIS! I have not coded since Open AI's Chatgpt launched.","2","@denniszenanywhere","true","false","false","false","","false",""
"2 months ago","🤣🤣🤣🤣🤣🤣.......... Where's the lie?","1","@nanakay649","true","false","false","false","","false",""
"2 months ago","What's Job Development?","0","@IG7799-c4u","true","false","false","false","","false",""
"2 months ago","​ @TransformEveryday-su2mn  good thing and bad thing at same time","0","@Godsfavourite-s5s","true","false","false","false","","false",""
"1 month ago"," @denniszenanywhere  not hard if you werent coding before,chatgpt can't even write above beginner code,it just dies on itself or write very bad code that you spend more time correcting","2","@abdelhakimhamidi-zv4qs","true","false","false","false","","false",""
"1 month ago"," @abdelhakimhamidi-zv4qs  But do employers know that? Or they'd rather risks bad code than hire people?","0","@denniszenanywhere","true","false","false","false","","false",""
"1 month ago"," @denniszenanywhere No real software developers job is at risk due to chatbots on steroids. People who actually believe that are just making excuses to give up learning a new skill.","0","@apricotmadness4850","true","false","false","false","","false",""
"1 month ago"," @denniszenanywhere  they know that, trust me.","0","@vadasdaweewa9036","true","false","false","false","","false",""
"3 weeks ago"," @denniszenanywhere  lol you are not fit so can not","0","@bonnadeb-b8c","true","false","false","false","","false",""
"2 weeks ago"," @denniszenanywhere  bad code doesnt work at all.. I notice a lot of software is buggy but that's magnitudes better than bad code","0","@ezradlionel711","true","false","false","false","","false",""
"2 weeks ago"," @ezradlionel711  So if jobs are hard to get, it's not because of AI, right? It's saturated perhaps?","0","@denniszenanywhere","true","false","false","false","","false",""
"2 weeks ago"," @denniszenanywhere  I'm a developer and an artist.. AI is a god Send.. Humans have no chance if they dont evolve...  I used to  feel sorry for some people but ignorance is a choice now  I have like 30 years programming experience but I dont even work in IT right now but I use everything I know to make my current work easier.. My coworkers are in their 20s and early 30s and refuse to even use google docs to make their work easier but keep trying to roast me for being old.. I will gladly hand in my current project that's going to make them obsolete","0","@ezradlionel711","true","false","false","false","","false",""
"1 month ago (edited)","I will Study Web Development for 1 Like = 1 Hour !!!!","54","@shobuj_pata","false","false","false","false","","false",""
"1 month ago","lets push this guy to learn more hours😆😆","2","@hgn007","true","false","false","false","","false",""
"1 month ago"," @hgn007  thank you brother! Letting you know that ...  I am actually spending most of my time studying web development.","2","@shobuj_pata","true","false","false","false","","false",""
"2 months ago","You're one of the few ppl who recommend backend first and I 100% agree. I think there is so much to learn from the backend that makes the front end a breeze. Good on you mate!","53","@ianfrye8988","false","false","false","false","","false",""
"1 month ago","frontend a breeze are you kidding me? frontend is gotta be the most complicated stuff out there getting designs to reality","1","@rajchinagundi7498","true","false","false","false","","false",""
"1 month ago","Hahaha🤣🤣... You have lot more to learn in frontend, you have to be more versatile learn alot of different techs in frontend.","2","@vishnusidharth9309","true","false","false","false","","false",""
"1 month ago"," @vishnusidharth9309  hes a newbie probably let him be.","0","@rajchinagundi7498","true","false","false","false","","false",""
"3 weeks ago","lol I’m sorry but have you tried taking off your pink glasses?","1","@RobertZachner","true","false","false","false","","false",""
"2 weeks ago","Bro fronted is so hard I just started 4 days ago and I’m struggling just to put stuff inline 😂😭😭🙏🏾","1","@Xj_77_L","true","false","false","false","","false",""
"2 weeks ago"," @Xj_77_L , leave this guy's comment. The front end is the most irritating and difficult to adjust. There are so many libraries and packages to choose from, each with pros and cons.","0","@rajchinagundi7498","true","false","false","false","","false",""
"2 months ago","Guys who want cloud computing engineer roadmap 🔥🔥","52","@SANJAYSARAKALA","false","false","false","false","","false",""
"2 months ago","I am interested","0","@saleemyahaya856","true","false","false","false","","false",""
"1 month ago","Can you share me the roadmap link","0","@yogeshgkhegde","true","false","false","false","","false",""
"2 months ago (edited)","Everything is Perfect if you could include PHP and Laravel to this. Great Work!","40","@EnigmaTravel","false","false","false","false","","false",""
"2 months ago","Especially those of us more likely to freelance.","1","@toddboothbee1361","true","false","false","false","","false",""
"2 months ago","I would agree with Enigma if you could include PHP & Laravel","0","@ViewSonic88729","true","false","false","false","","false",""
"1 month ago","​ @ViewSonic88729  laravel is php","0","@laughingmedication8193","true","false","false","false","","false",""
"2 months ago","Wait, where is PhP?","22","@dimitrisger9980","false","false","false","false","","false",""
