"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 month ago (edited)","⏰ Join my Time Management Course: https://academy.dhruvrathee.com Learn how to manage time and maximize productivity in my online course.  Use coupon code: GOAL44 for 44% discount!","31069","@dhruvrathee","false","false","true","false","","false",""
"1 month ago (edited)","When white coats turns red society turns black🙂💯💯..","1490","@Aryan-ub9pg","true","false","false","false","","false",""
"1 month ago","No problem we can wait ❤","840","@officialdreamplayz","true","false","false","false","","false",""
"1 month ago","❤❤","97","@teerath_6101","true","false","false","false","","false",""
"1 month ago (edited)","I can't understand how the nation can CELEBRATE independence day while ignoring how a woman's independence was taken away along with her life!!.","700","@Aryan-ub9pg","true","false","false","false","","false",""
"1 month ago","Welldone good work keep it up","162","@QasimRafique-c2v","true","false","false","false","","false",""
"1 month ago","❤","53","@Roxzroff","true","false","false","false","","false",""
"1 month ago","Justice for doctors","310","@Manab449","true","false","false","false","","false",""
"1 month ago","❤","41","@Who_She","true","false","false","false","","false",""
"1 month ago","Justice for women.","236","@dhoni._fan43","true","false","false","false","","false",""
"1 month ago","Dhruv, please make video on Hindenborg","130","@vijayphadke566","true","false","false","false","","false",""
"1 month ago (edited)","we believe on quality not on quantity :yt::medal-yellow-first-red:🥰 <>>dear i have used the YouTube emoji from the bar section<< >","157","@ambaloch7","true","false","false","false","","false",""
"1 month ago","Better late but with quality and well information","178","@apex_predator_04","true","false","false","false","","false",""
"1 month ago","@dhruvrathee hey brother im youre big fan please give me  answer I can help you in any way, if you say so I will do anything, please give me a reply once brother🙃","47","@RohiitParrmar","true","false","false","false","","false",""
"1 month ago","Please keep your courses free.","43","@MadhusudhanSedhai","true","false","false","false","","false",""
"1 month ago","​ @Apnachannal1234 🤡","1","@Kukiiiii-","true","false","false","false","","false",""
"1 month ago","❤❤❤❤","20","@SharveshBhoela","true","false","false","false","","false",""
"1 month ago"," @dhruvrathee  u r my hero sir😊","41","@MubasshirAly","true","false","false","false","","false",""
"1 month ago"," @dhruvrathee  i like your bhasan","22","@MubasshirAly","true","false","false","false","","false",""
"1 month ago (edited)","Vinesh phogat Respect✅ support me pls 🙏","57","@KisanMediaRJ","true","false","false","false","","false",""
"1 month ago","The day apron turned red The 78 years of independence made no sense","3","@Manab449","true","false","false","false","","false",""
"1 month ago","Yes we want high quality researched videos but at that same time we also want you to cover important topics.. if not long but at least in the form shorts! 🙌🏼 Coz your haters think that you make videos on those topics that suits your agenda! 😮‍💨 Anyway love ur videos ❤️","74","@justt_pritam","true","false","false","false","","false",""
"1 month ago","I like to view your video because of its high quality, deep research, honesty etc.  Please keep up the standard.  No one can compare you.","46","@aijazkhan786","true","false","false","false","","false",""
"1 month ago","Yes we want the video immediately","15","@Manab449","true","false","false","false","","false",""
"1 month ago","I am from Haryana  and we have planted 70+ trees 🌳🌳 near our house🏠 in our field....we feel fresh cold air also in summer in night time when we open window of our house.....this is not fake. we have planted different kind of friuts trees like ❤🌳mango sweet lemon, orange,guava,banana etc.... respect button for nature❤🙏🏻","44","@kaushalkumar5953","true","false","false","false","","false",""
"1 month ago","​ @officialdreamplayz for what","3","@akshatislive1304","true","false","false","false","","false",""
"1 month ago","Nsbandi karao  garibi hatao  ek kanoon banna chahiye ki ek child birth ke bad nsbandi karani hogi nahi to bache ko school me admission nahi denge  nsbandi certificate mandatory hona chahiye iise sab thik hoga","17","@rohan-g4o","true","false","false","false","","false",""
"1 month ago","Daal bhai tu ruk mat akash bhai ki tarah ❤️","16","@varunborate3247","true","false","false","false","","false",""
"1 month ago","I am proud of you dhruv bhaiya","25","@harshitchoudhary-f3y","true","false","false","false","","false",""
"1 month ago","❤❤","14","@KattarDhruvRatheeFan-k2v","true","false","false","false","","false",""
"1 month ago","Druve it's absolutely worthy to wait for well researched news than Godi media's bak bak news.","22","@snehasurpam","true","false","false","false","","false",""
"1 month ago","Dhruv Bhai Lagathar Hothe Rail Haadhse ke baare me bhi Aap kuch Bolna chahiye ❤","13","@riltonklazarus121","true","false","false","false","","false",""
"1 month ago","Dhruv rathee respect button  🙌 😤","14","@satyamkulria72","true","false","false","false","","false",""
"1 month ago","​ @helloftheheaven00  why scared tht they'll be linked?","5","@thatnerdyguy3620","true","false","false","false","","false",""
"1 month ago","We patience ❤❤❤","7","@Aman1fgh","true","false","false","false","","false",""
"1 month ago","Take your time bro","6","@nayanpatgiriii","true","false","false","false","","false",""
"1 month ago","​ @Lucky-t3r9u fhir bhi video dekhne aa gya 😂😂🤡","6","@Aayan_Singh1","true","false","false","false","","false",""
"1 month ago","R. G. Kar ke upar video chahiye ✊","38","@jack21m04","true","false","false","false","","false",""
"1 month ago","😮😮😮","4","@Rakibul12309","true","false","false","false","","false",""
"1 month ago","Sir women's safety k liye plz ek video","15","@mistydash","true","false","false","false","","false",""
"1 month ago","Ok","2","@Himanshu...18-q8c","true","false","false","false","","false",""
"1 month ago","It's worth waiting for quality content. ❤🎉","6","@devrajlamshal6374","true","false","false","false","","false",""
"1 month ago","No, we want frequency, quality could be compromised.","4","@Akkikyadav","true","false","false","false","","false",""
"1 month ago","It's Best ❤✨🇮🇳✅","3","@emojis._09o","true","false","false","false","","false",""
"1 month ago","WAH bhai aa gaya video","5","@bakedatbeen","true","false","false","false","","false",""
"1 month ago","Sir RG Kar lekar video ko banaiye","12","@Prem18711","true","false","false","false","","false",""
"1 month ago","Itna Daley Q krte h  Video banane me .... Hme apka video ka intezar krte h...","5","@Rakibmediclstudent7872","true","false","false","false","","false",""
"1 month ago","Its ok bro the time really makes it feel more worth","3","@bakedatbeen","true","false","false","false","","false",""
"1 month ago","RG will make college video.","10","@MalaykumarMurmu","true","false","false","false","","false",""
"1 month ago","Why you don't make videos when Hindus are killed. Hindus are being killed in Bangladesh, make a video on it","0","@allinone.4055","true","false","false","false","","false",""
"1 month ago","Hello rathee ji....Olympic khatam ho gaya .....isski zarurat abhi nhi thi.......India me women apne working place per hi safe nhi h .....toh Olympic kaise khele ....apse ye exception nhi thi .....ki aap bhi women ke liye awareness video tak nhi.....aap hi the na Jo India ko bachne ki bad karte the ab kaha ho bhaiya......😢","15","@shortsvideo8011","true","false","false","false","","false",""
"1 month ago","Every Indian news channel fail in front of dhruv rathi that is why ihave subscribed this channel!!!!!","3","@bhupendersingh3610","true","false","false","false","","false",""
"1 month ago","Please make a video about  R.G KaR hospital","12","@mofazzalhossain9106","true","false","false","false","","false",""
"1 month ago","​ @helloftheheaven00 brother, if Dhruv rathee is misleading us, then plz make a video on the topic how Dhruv rathee is misleading the youth . Otherwise plz keep quite.","13","@Sarma.k_123","true","false","false","false","","false",""
"1 month ago","Please sir make vedio on duty dr rapped And murdered case","13","@argha93","true","false","false","false","","false",""
"1 month ago","Ek video Bangladesh ki banao","4","@AkshayDhiryaan","true","false","false","false","","false",""
"1 month ago","Please make a video on westbengal tragedy","12","@debadarshi2758","true","false","false","false","","false",""
"1 month ago","Why you didn't make any videos on bangaldesh indus.","5","@mpkidunya8082","true","false","false","false","","false",""
"1 month ago"," @Aryan-ub9pg  mat manao bhai, zabardasti thori hai ( maine bhi kuch nhi kiya )","0","@f4b919","true","false","false","false","","false",""
