"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 month ago","Thank you for patiently waiting for so many days! Do watch this video till the end so we all play a part in making India safe for Women!   🤖 Join the Master ChatGPT Course: https://academy.dhruvrathee.com/chatgpt Learn to harness the power of ChatGPT to transform your life! Use coupon code: GET41 for 41% discount!","36053","@dhruvrathee","false","false","true","false","","false",""
"1 month ago (edited)","Justice for Indian Dr Moumita 😢❤","509","@Aroob_fatima0","true","false","false","false","","false",""
"1 month ago","😊😊😊","179","@ElivishYadav-EY","true","false","false","false","","false",""
"1 month ago","Bshz","91","@Aroob_fatima0","true","false","false","false","","false",""
"1 month ago","😊😊😊","77","@ElivishYadav-EY","true","false","false","false","","false",""
"1 month ago","😊😊😊","65","@ElivishYadav-EY","true","false","false","false","","false",""
"1 month ago","😊😊😊😊😊😊","56","@ElivishYadav-EY","true","false","false","false","","false",""
"1 month ago","❤❤❤","38","@Aroob_fatima0","true","false","false","false","","false",""
"1 month ago","Yes sir","33","@mr.rdsu30","true","false","false","false","","false",""
"1 month ago","😊😊😊","42","@ElivishYadav-EY","true","false","false","false","","false",""
"1 month ago","love you sir","20","@Urdu.Shairi109","true","false","false","false","","false",""
"1 month ago","😢😢RIP","12","@DhanbadRecordHolder","true","false","false","false","","false",""
"1 month ago","❤❤❤","18","@KamranAkmal-ys8ei","true","false","false","false","","false",""
"1 month ago","Hnb","11","@Saadi095","true","false","false","false","","false",""
"1 month ago","We want Justice for doctors","22","@ThDynamicGamer","true","false","false","false","","false",""
"1 month ago","We want justice ✊🏻","18","@Al-Amin_69","true","false","false","false","","false",""
"1 month ago","Hello bhai i am your big fzn","17","@backtodasvi","true","false","false","false","","false",""
"1 month ago","Thank you so much ❤sir for made this video ❤❤❤","19","@ankitapatel3388","true","false","false","false","","false",""
"1 month ago","140 crore indian public 2 crore kids viewers 🗿","40","@SidhantSoni-h5c","true","false","false","false","","false",""
"1 month ago","im from kalkata ❤️ love you bhai use ka upor bath korne keyiya","18","@nsmd07rider","true","false","false","false","","false",""
"1 month ago","140 crore indian public 2 crore kids viewers 😂","26","@SidhantSoni-h5c","true","false","false","false","","false",""
"1 month ago","हम यह नहीं कहते कि यहां इस्लामी कानून लागू होना चाहिए, भले ही वह सिर्फ बलात्कार के मामलों के लिए ही क्यों न हो, लेकिन यहां इस्लामी कानून लागू होना चाहिए।","30","@Sanaartofmehndi","true","false","false","false","","false",""
"1 month ago","My age is 16 year old","10","@backtodasvi","true","false","false","false","","false",""
"1 month ago","❤❤❤❤","6","@ZissU___AmU","true","false","false","false","","false",""
"1 month ago","Respect Button For Dhruv Rathee","46","@ThDynamicGamer","true","false","false","false","","false",""
"1 month ago","Thank you dhruv bhaiya so much for protesting over this case❤","18","@sandhabanerjee-mu6hr","true","false","false","false","","false",""
"1 month ago","❤❤","8","@Thahir01","true","false","false","false","","false",""
"1 month ago","Double tap for me 😅","19","@Nitin.gupta.01","true","false","false","false","","false",""
"1 month ago","❤❤❤❤❤❤😊","6","@SatyaPranitaofficial","true","false","false","false","","false",""
"1 month ago","Respect sir 🙏🏻🫡❤️","8","@DOCTOR_DRM","true","false","false","false","","false",""
"1 month ago","Namaskar dosto =Maut ka khel💀😂","7","@Carparkingstream","true","false","false","false","","false",""
"1 month ago (edited)","Shame on Indian people and politics 🥲","17","@sam.edits07","true","false","false","false","","false",""
"1 month ago","I watch your all videos patiently","11","@backtodasvi","true","false","false","false","","false",""
"1 month ago","THANKYOU DHRUV SIR ❤😍🥲","10","@ZissU___AmU","true","false","false","false","","false",""
"1 month ago (edited)","Justice ⚖️","6","@sam.edits07","true","false","false","false","","false",""
"1 month ago","Dhruv Rathi Sir Salute ❤❤❤😢","16","@DhanbadRecordHolder","true","false","false","false","","false",""
"1 month ago (edited)","Yes sir","6","@footballwithyt","true","false","false","false","","false",""
"1 month ago","Ravish Kumar official Ajit Anjum Deepak Sharma reporting ❤🎉❤🎉🎉🎉","13","@sheikhabdullah8549","true","false","false","false","","false",""
"1 month ago","Justice ❤","5","@Indofllipper","true","false","false","false","","false",""
"1 month ago","kalkata sa hu app lick me plzz ❤️❤️❤️ or is video viral koro plzz","0","@nsmd07rider","true","false","false","false","","false",""
"1 month ago","Thanks Bahyoo for 564 sub stay happy healthy and wealthy😭💯🙏👈👈👈","4","@Naseem-shehzadi-official.","true","false","false","false","","false",""
"1 month ago","Politics will destroy India 🥲","11","@sam.edits07","true","false","false","false","","false",""
"1 month ago"," @dhruvrathee  no worry bro. Quality matters. Yours the only source we can trust ❤️💪🏻","14","@dhanurs8085","true","false","false","false","","false",""
"1 month ago","❤","6","@KattarDhruvRatheeFan-k2v","true","false","false","false","","false",""
"1 month ago","Please available this course for other countries","4","@taniatasninmarie1333","true","false","false","false","","false",""
"1 month ago","अब इस वीडियो में भी कुछ लोग खामियां निकालना शुरू करेंगे। मतलब ना बोलो तो दिक्कत कि क्यों नहीं बोल रहा है और बोलो तो तकलीफ कि क्यों बोल रहा है?","23","@rajankrishna7174","true","false","false","false","","false",""
"1 month ago","We want justice  Protect your daughter❎️ Educate your son ✅️","6","@खलनायक___09","true","false","false","false","","false",""
"1 month ago","Sir late","1","@MuhammadAli-j2z","true","false","false","false","","false",""
"1 month ago","Hello","2","@Medicostudent204","true","false","false","false","","false",""
"1 month ago","❤❤","1","@PrashantKumar-os6tj","true","false","false","false","","false",""
"1 month ago","Sir late","1","@MuhammadAli-j2z","true","false","false","false","","false",""
"1 month ago","Hii Dhruv, Really serious issue in Maharashtra 😔: Farmers died from Jan - OCT 2023 : 2366  avg. : 8  death/day   Can you make video for this and also cover in what approach we reduce this death  ?   Ruling party's just do activity when voice is raised once reduced intensity then again goes on silent   I known wheather it is ruling party or opponent party when that are ruling party's they don't have any interest for this topic, that why where this incident happened they prefer job  instead of farming and those who not get they choose farming and they need loans after fails to pay loan they choose suicide   I think one of reason  , i don't know it is wrong or correct but : for 100 rs tax paid by Maharashtra only gets 7.7 Rs","10","@ajitpatil6508","true","false","false","false","","false",""
"1 month ago (edited)","Justice for moumita 😢 ⚖️","5","@khageshtudu","true","false","false","false","","false",""
"1 month ago","Shame on politics 🥲","4","@mdSam.07","true","false","false","false","","false",""
"1 month ago","Sir Big Fan 😎","0","@SuryanshGupt-zz7vn","true","false","false","false","","false",""
