publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
3 weeks ago,Asking him to add firebullets?😂,3,@informationgiant7697,True,False,False,False,,False,
3 weeks ago," @informationgiant7697  if you had a war in your country, you wouldn't joke like that",0,@nadiarom556,True,False,False,False,,False,
3 weeks ago (edited), @nadiarom556   I'd have started war instead. 😉,0,@informationgiant7697,True,False,False,False,,False,
3 weeks ago (edited),"We need Kannada Mosh as more than 7 crore people are there  to watch , as being from your student it's my humble request  Mosh. Could you  consider this .",6,@SRI_Ram_Shiva,False,False,False,False,,False,
3 weeks ago,Jalebi ban jygi,3,@sanketsingh5555,True,False,False,False,,False,
3 weeks ago,Bro you are from,0,@mani-w3c,True,False,False,False,,False,
3 weeks ago,how old are you?,1,@a_maxed_out_handle_of_30_chars,True,False,False,False,,False,
2 weeks ago,Bro I think your English skill is good enough to understand his lecture,0,@vikaskasaudhan900,True,False,False,False,,False,
3 weeks ago,"We need french, there are almost no french programming oriented yt channels.",6,@G3oder-,False,False,False,False,,False,
3 weeks ago,We need Tamil,5,@SIVASANKAR-nz8tx,False,False,False,False,,False,
3 weeks ago,😂,1,@krunalchauhan5780,True,False,False,False,,False,
3 weeks ago,😂😂😂😂,1,@allgoodthings6579,True,False,False,False,,False,
3 weeks ago,Jaada nahi ho gaya yah,2,@killerthought418,True,False,False,False,,False,
3 weeks ago,Chal be,2,@ronakwadhwa2002,True,False,False,False,,False,
3 weeks ago,Lol,1,@usmanarif8863,True,False,False,False,,False,
3 weeks ago (edited)," @killerthought418  Since they don't know Tamil, it's very difficult to learn,only a genius can manage it..",0,@SIVASANKAR-nz8tx,True,False,False,False,,False,
3 weeks ago, @SIVASANKAR-nz8tx  why is it necessary nobody wants to learn that and waste their time,1,@ronakwadhwa2002,True,False,False,False,,False,
3 weeks ago," @ronakwadhwa2002  I'm not saying it's necessary, just read carefully or use a translator, brother.",0,@SIVASANKAR-nz8tx,True,False,False,False,,False,
3 weeks ago (edited),"​​ @SIVASANKAR-nz8tx nobody gives a damn about your TAAAAAMILLLLLLL SAAARRRR.. Idli dosa pingi ponge..yanna rascala😂😂  Rassam sambar yelle tenge tondi tamil😂😂  Punjab aayi kde, teri tamil main kaddanga bond thaani",0,@BelligerentChad,True,False,False,False,,False,
3 weeks ago, @SIVASANKAR-nz8tx  okay genius,0,@killerthought418,True,False,False,False,,False,
3 weeks ago,زبان اصلیتون استاد 😅,4,@rezaadibi5200,False,True,False,False,,False,
3 weeks ago,واقعا زبان مادری,0,@johnnythesilverhand,True,False,False,False,,False,
3 weeks ago,HINDI is best,4,@sumitshekhawat769,False,False,False,False,,False,
3 weeks ago,"😂😂😂, writes in English.",0,@informationgiant7697,True,False,False,False,,False,
4 days ago," @informationgiant7697  :face-blue-smiling: Hindi ek aam vyavharik bhasha h yaha india me, toh haan Hindi hi uttam h. :D :)",0,@sumitshekhawat769,True,False,False,False,,False,
3 weeks ago,Persian please🇮🇷🇮🇷🇮🇷 ❤❤❤❤,4,@golden220student7,False,False,False,False,,False,
3 weeks ago,In Urdu and Sindhi too 💌,4,@razahussainrajpar7305,False,False,False,False,,False,
3 weeks ago,Urdu 🇵🇰,4,@talhanehal,False,False,False,False,,False,
3 weeks ago,"In Bangali, people in Bangladesh really need you.",4,@syedmahafujulhaque182,False,False,False,False,,False,
3 weeks ago,Persian❤,3,@mohamadrezamohammady4195,False,False,False,False,,False,
3 weeks ago,قطعا فارسی هم اضافه کنید عالی میشه ❤,3,@danyalkhodayari4348,False,False,False,False,,False,
3 weeks ago,Urdu And also make a full course on full stack web development ❤,3,@syedfaizan6298,False,False,False,False,,False,
3 weeks ago,Persian please,3,@kamyarkazemi,False,False,False,False,,False,
3 weeks ago,Russian please,3,@veryslon5104,False,False,False,False,,False,
3 weeks ago,"Hi mosh. I am Muzammil I am watching your video about C#. Nice Video and help me this Question does not understand .🥴🥴 please Create a simple task manager application that reads tasks from a file, checks if they are overdue, and display them to the user. File will contain following data. •	Complete Project, 2024-09-10. •	Pay Bill, 2024-09-01. •	Grocery Shopping, 2024-09-05.  	If Task is completed show Task completed on time. 	If Task is overdue show Task is overdue. 	If Task is on time show task is on time. You have to use C# Classes and Methods.",3,@Mohsin-q8t,False,False,False,False,,False,
2 weeks ago,Tamil > others,3,@BlueTechAdmin,False,False,False,False,,False,
2 weeks ago,"Bangla, Percial, Chinese, Japanese, Korean, Rush, Italian, France",3,@JawadJabbarKhanAuthoi,False,False,False,False,,False,
