"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"3 weeks ago","Plz don't use original Hindi language for dubbing use hinglish language that is mixture of Hindi and English ❤❤❤","75","@Engr3820","false","false","false","false","","false",""
"3 weeks ago","why","1","@skullerhood","true","false","false","false","","false",""
"3 weeks ago","It’s not just for u","5","@ShadowFlame1924","true","false","false","false","","false",""
"3 weeks ago"," @skullerhood  because hinglish is easy to understand and don't have deficult words","4","@Engr3820","true","false","false","false","","false",""
"3 weeks ago","You don't understand Hindi completely?","2","@nocopyrightgameplaystockvi231","true","false","false","false","","false",""
"3 weeks ago","LMAOOOOO HINGLISH💀 just pick one","3","@shweedYT","true","false","false","false","","false",""
"3 weeks ago"," @nocopyrightgameplaystockvi231  I know Hindi but I don't understand such difficult words that are from pure Hindi","1","@Engr3820","true","false","false","false","","false",""
"3 weeks ago","Yes","0","@sheraz_razzaq","true","false","false","false","","false",""
"3 weeks ago","Agree with Hinglish   ,as i don't want to listen to this tutorial in Hindi, English is pretty good.","3","@HarmanSingh_315","true","false","false","false","","false",""
"3 weeks ago","Isn't that AI","1","@UseVinodKr","true","false","false","false","","false",""
"3 weeks ago","Naam nirsidht karte h💀  Naam assign karte h 🎉","0","@AC0_0","true","false","false","false","","false",""
"3 weeks ago"," @Engr3820  only very few words are pure Hindi","0","@nocopyrightgameplaystockvi231","true","false","false","false","","false",""
"3 weeks ago"," @UseVinodKr  looks like it","0","@nocopyrightgameplaystockvi231","true","false","false","false","","false",""
"3 weeks ago"," @AC0_0  😂😂😂😂😂😂😂😂😂","0","@nocopyrightgameplaystockvi231","true","false","false","false","","false",""
"3 weeks ago","Bhai me bhi Hindi se hu, but technical skills English me simple hoti hai.","0","@ramprasadchauhan7","true","false","false","false","","false",""
"3 weeks ago"," @Engr3820  utna kuch words nahi hai bhai,,, these are just uncommon words not heard. But inko samaj loge toh coding mein bhaari matra mein nuksaan nai hoga 😂","0","@nocopyrightgameplaystockvi231","true","false","false","false","","false",""
"3 weeks ago","Seems it's Hinglish only for the AI","0","@Coding-h5v","true","false","false","false","","false",""
"2 weeks ago","Agree with it","0","@gamerlink2616","true","false","false","false","","false",""
"11 days ago","​ @HarmanSingh_315 listen in english then. I mean hate for hindi in a programming channel as well🤦🏻🤦🏻","0","@imvdhruv","true","false","false","false","","false",""
"11 days ago"," @imvdhruv  bhai hindi sa koi hate nahi  Pure hindi ma padha ma ha Or basa bi Mosh  AI scripting ka use kar raha ha","1","@HarmanSingh_315","true","false","false","false","","false",""
"11 days ago"," @imvdhruv   Additionally, based on my prior experiences, I believe that learning programming in English makes it simple to explain to others.","1","@HarmanSingh_315","true","false","false","false","","false",""
"3 weeks ago","Mosh you have the perfect voice to explaining Python.","40","@parabellum4622","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","16","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago"," @programmingwithmosh  Absolutely Mosh.","1","@parabellum4622","true","false","false","false","","false",""
"3 weeks ago","😅 upload in bengali language ​ @programmingwithmosh ","1","@cr7crationz","true","false","false","false","","false",""
"3 weeks ago"," @cr7crationz  its actually kinda hard if you didn't know","0","@Colacoca187","true","false","false","false","","false",""
"3 weeks ago","Finally mosh video in tamil ❤👏🏻😀","26","@mohancena8970","false","true","false","false","","false",""
"3 weeks ago","Need Tamil!♥️","16","@Homelander_30","false","false","false","false","","false",""
"3 weeks ago","Just added! Enjoy :) Please support me by liking and sharing this video with others. :)","6","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago"," @programmingwithmosh  wohoo🚀","1","@Homelander_30","true","false","false","false","","false",""
"3 weeks ago","😂😂😂 nice dude","0","@Nishanth_S","true","false","false","false","","false",""
"3 weeks ago (edited)","Alhamdulillah  Thank you so much sir as you are  the best teacher.","11","@JehadIslam-n1t","false","false","false","false","","false",""
"3 weeks ago","Excellent way of teaching Mosh, It's really very helpful for them who is new to python. Thank you!","9","@kkunal6","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","2","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago"," @programmingwithmosh  Sure Mosh, i already did by the way. But more I'll certainly do.","1","@kkunal6","true","false","false","false","","false",""
"3 weeks ago","The best teacher ever 😊","9","@merabetzakaria2736","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","3","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","To be honest, let me tell what i feel just recently i was trying to learn typescript. Tried a few tutorials from here and there, but wasn't satisfied, then I remembered that u have a typescript course, just came back to YouTube and watched your 1 hour of tutorial. The satisfaction is just your voice and the way of teaching u have. Love you Sir. ❤️","9","@zeeshantasleem9165","false","true","false","false","","false",""
"3 weeks ago","I love this","7","@danielagu4309","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","2","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago (edited)","Thank you so much, Mosh. For ALL you've done for the programming world.","7","@Abdulhamid-b5d","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","6","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","Can you do advanced python Tutorial?","7","@gamestream3832","false","false","false","false","","false",""
"3 weeks ago","Bro, if you advanced python programmers, why do you need tutorial for? Go build your own projects and make google your best friends","4","@Pete-da-peter","true","false","false","false","","false",""
"3 weeks ago","DSA with python course please","6","@rajatmehra2186","false","false","false","false","","false",""
"3 weeks ago","Yes, That will help a lot.","0","@kkunal6","true","false","false","false","","false",""
"3 weeks ago","Thanks Mosh , but i hope if there's a more advanced course on Python and Django","6","@Omar_Bendary","false","false","false","false","","false",""
"3 weeks ago","Thank you!!! For all this free education you give❤❤❤","4","@mihaigabriel3655","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","1","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","Exactly when I needed it, Ma Sha Allah❤","4","@ShadowFlame1924","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","4","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","Thank you sir Tamil ❤","4","@1U23CA06NAVEENS","false","true","false","false","","false",""
"3 weeks ago","Please add Arabic language 😢","3","@AhmedAltayep-l4h","false","false","false","false","","false",""
"3 weeks ago","ما شاء الله ❤ Best course Please provide upi or paytm option in your courses. I managed mastercard but it didn't work.","3","@EhtishamKhan92","false","false","false","false","","false",""
"3 weeks ago","Can we expect a course for Angular or React Native or Flutter pls .","3","@k303k","false","false","false","false","","false",""
"3 weeks ago","I've been thinking about it. But it won't be until next year!","1","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","Did not expect Tamil❤ language support","3","@tamildevtutorial","false","false","false","false","","false",""
"3 weeks ago","Your fan from China here, the best Python tutor I've ever seen, including Chinese tutors","3","@YanhaoDing","false","true","false","false","","false",""
"3 weeks ago","Brilliant","2","@gautambhardwaj6515","false","false","false","false","","false",""
"3 weeks ago","FIRST COMMENT","2","@Ant_0069","false","false","false","false","","false",""
"3 weeks ago","Hey mosh can we get a course like this for java problem solving ?","2","@bhuvaneswarisankaran8035","false","false","false","false","","false",""
"3 weeks ago","If there are enough requests, I'll create one for Java. :)","1","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago (edited)","​Please make a course On Java+ DSA or atleast on Python+ DSA(data structures and algorithms)​ @programmingwithmosh ","0","@sowmyachinni1153","true","false","false","false","","false",""
"3 weeks ago (edited)","Hi, I've never programmed before and I want to learn. I'm very confused in choosing a programming language. I'm between python and c++.","2","@paul1572","false","false","false","false","","false",""
"3 weeks ago","Start with Python. Don't learn C++ until you can confidently write code in Python.","2","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","@programmingwithmosh thanks a lot. Your videos help me a lot. Respect man","0","@paul1572","true","false","false","false","","false",""
"3 weeks ago","Can you please help me with the link for beginners web development","2","@danielagu4309","false","false","false","false","","false",""
"3 weeks ago (edited)","Thanks mosh for Tamil❤❤❤... But don't use pure and fully Tamil... Use english words along with Tamil... Because nobody use pure and fully Tamil these days...","2","@velambrose4652","false","false","false","false","","false",""
"3 weeks ago","Thanks Mosh! I’m revitalizing my Python skills, polishing them, and this was needed! I’ll definitely look back at this one day and see what I’ve learned. 😁","2","@typealpha55","false","true","false","false","","false",""
"3 weeks ago","Tamil dub awesome","2","@Wayne65656","false","false","false","false","","false",""
"3 weeks ago","Your content is very good. I am proud to be your subscriber.Wish best luck","2","@codee_script","false","true","false","false","","false",""
"3 weeks ago","Mosh is the best teacher.","2","@ranjandutta7996","false","true","false","false","","false",""
"2 weeks ago","I love how none of the comments are about the vid but instead are about the dubbing languages","2","@davidcaceres9184","false","false","false","false","","false",""
"3 weeks ago","Amazing and Impressive 🙏.","1","@Shiny-Code","false","true","false","false","","false",""
"3 weeks ago","Thank you! Please support me by liking and sharing this video with others. :)","0","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","Best course","1","@LOfI-Bangladseh","false","true","false","false","","false",""
"3 weeks ago","Please upload a playlist for ML and AI course","1","@aayushmancoder1906","false","false","false","false","","false",""
"3 weeks ago","Hi mosh, is this your voice? Sounds real cool🔥","1","@nocopyrightgameplaystockvi231","false","false","false","false","","false",""
"3 weeks ago","کاش دوبله فارسی هم اضافه کنی❤😁","1","@KickClickYt","false","false","false","false","","false",""
"3 weeks ago","4th comment","1","@xzelios6492","false","false","false","false","","false",""
"3 weeks ago","Great course ❤","1","@Seif285","false","true","false","false","","false",""
"3 weeks ago","Can you make a video how you get your terminal so clean. My VScode terminal is so clutter, i hate it","1","@Pete-da-peter","false","false","false","false","","false",""
"3 weeks ago","Thank you very much.","1","@ishanbhawantha","false","true","false","false","","false",""
"3 weeks ago","I highly recommend your channel. Great work Mosh!","1","@CADable","false","true","false","false","","false",""
"3 weeks ago","I appreciate that!","0","@programmingwithmosh","true","false","false","false","","false",""
"3 weeks ago","Thanks!","1","@AlexanderWeurding","false","true","false","true","","false",""
"3 weeks ago","Thank you for your support!","0","@programmingwithmosh","true","false","false","false","","false",""
