"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"3 weeks ago","Save your savings and your family's well-being with STAR Health Insurance! Explore plans at: http://starhl.in/2BHy32  Star Health has settled 1 Crore+ claims till date and 90% claims are settled within 2 hours. Go Cashless Anywhere with your preferred or their 14,000+ network hospitals.","2750","@dhruvrathee","false","false","true","false","","false",""
"3 weeks ago"," @dhruvrathee  1900 Subs Goal","71","@abxrahmanlive","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  you're the best","38","@abxrahmanlive","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  thanks","22","@SheikhMdTanjirulIslam","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  I'm Gamer so help me , 😭","12","@abxrahmanlive","true","false","false","false","","false",""
"3 weeks ago","Namaskar dhruve bhai ❤","16","@haramiayush","true","false","false","false","","false",""
"3 weeks ago","""Kayeein Kayeein"" still roaming in mind😂","11","@kaushalkumar5953","true","false","false","false","","false",""
"3 weeks ago (edited)","Dhruv Rathee respect button 👑❤","11","@mounstarmounstar1362","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  help me","3","@abxrahmanlive","true","false","false","false","","false",""
"3 weeks ago","❤❤❤❤","4","@mangalpande33","true","false","false","false","","false",""
"3 weeks ago","Love you sir ji ❤❤❤","4","@gdrking6119","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  I'm Gamer","2","@abxrahmanlive","true","false","false","false","","false",""
"3 weeks ago","Fall support","3","@MohitYadav-jx8gj","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  make a video on waqf board 🥺🙏","16","@FarizMorib","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  I am big fan of your sir .","4","@va09_cr7","true","false","false","false","","false",""
"3 weeks ago","plastene","3","@TalhaHassan-s5b","true","false","false","false","","false",""
"3 weeks ago","Vote for Dhruv rathee to visit Pakistan ❤","8","@Khaleeq550","true","false","false","false","","false",""
"3 weeks ago","please dhruv bhai हमारे assam के मुस्लिम को आपका हेल्प साहिए","7","@FaridulIslam-i9n","true","false","false","false","","false",""
"3 weeks ago","waqf par video banaoooo","5","@ECYBERSOLUTIONS","true","false","false","false","","false",""
"3 weeks ago","​ @abxrahmanlive Tu b Convolex33 ki reel dekh k aaya hai🤣🤣","1","@boombaam7155","true","false","false","false","","false",""
"3 weeks ago","😊","3","@sakshiartgallery","true","false","false","false","","false",""
"3 weeks ago","""Star Health Insurance seems like a great option for ensuring the safety and well-being of my family! The quick claims settlement and extensive network of hospitals are impressive. It's reassuring to know that over 1 crore claims have been settled, and 90% within just 2 hours! Definitely considering exploring their plans. Thanks for sharing!""","4","@saddam__alex","true","false","false","false","","false",""
"3 weeks ago","Thanks for 2 subs 😊😊😊😊😊😊","1","@Raju-j4z","true","false","false","false","","false",""
"3 weeks ago","एक वीडियो बना दो assam के मुस्लिमो के लिए 😢","4","@FaridulIslam-i9n","true","false","false","false","","false",""
"3 weeks ago","Love to watch ur channel but if you could at least have English subtitles when speaking in Hindi also if you speak in English subtitles if it could be in Hindi. More views will & likes will be there","2","@zawngchalkiller9431","true","false","false","false","","false",""
"3 weeks ago","THANKS FOR 1500 SUBS ❤️😭","1","@abxrahmanlive","true","false","false","false","","false",""
"3 weeks ago","Who believe that Dhruv Bhai have infinity knowledge ❤","3","@Insulter.x9","true","false","false","false","","false",""
"3 weeks ago","Love you sir","1","@mdjamiraligazi8025","true","false","false","false","","false",""
"3 weeks ago","Kayeee kayee 😅😅😅😅","2","@AbdulWahid-m3m1z","true","false","false","false","","false",""
"3 weeks ago","Capato caranci hai","2","@BirlaSacinKumar","true","false","false","false","","false",""
"3 weeks ago","😂😂❤","1","@Darshan-ss7rv","true","false","false","false","","false",""
"3 weeks ago","​ @wonderboy-777 me pls","1","@Sawalkajababdoooo","true","false","false","false","","false",""
"3 weeks ago","Mujhe bhi mouka do koi. Comment kar ne ka .....","6","@SirajToyRace","true","false","false","false","","false",""
"3 weeks ago","Video request: Paralympics 2024","2","@SSRG3107","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  it's my pleasure boss and jai guru and good evening have a tea time god bless you and your family you the rock 🙏🏽🌹👍🏽👌🏽","3","@shakuntalasonar1683","true","false","false","false","","false",""
"3 weeks ago","Ham Santosh Pagal na Hae 😂😂","2","@FariyajStory","true","false","false","false","","false",""
"3 weeks ago","Star health insurance sahi nahi hai","8","@sandeepsharma3279","true","false","false","false","","false",""
"3 weeks ago","❤❤❤","2","@GeniusGKresearch-v4f","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  thanks a lot for your respect and jai guru and good evening have a tea time god bless you and your family you the rock 🙏🏽🌹👍🏽👌🏽","1","@shakuntalasonar1683","true","false","false","false","","false",""
"3 weeks ago","Dhruvrathee❤","2","@CUTEGIRLSVIDEO_307","true","false","false","false","","false",""
"3 weeks ago","❤❤","1","@DrShazia-0458","true","false","false","false","","false",""
"3 weeks ago"," @Inzmamulhaque78632  it's my pleasure boss and jai guru and have a great time be happy and smile always you and your family you the best boss 🙏🏽🌹👍🏽👌🏽","1","@shakuntalasonar1683","true","false","false","false","","false",""
"3 weeks ago"," @FariyajStory  thanks a lot for your respect and jai guru and good evening have a tea time god bless you and your family you the best boss 🙏🏽🌹👍🏽👌🏽","2","@shakuntalasonar1683","true","false","false","false","","false",""
"3 weeks ago","@dhruvrathee    Please make a Video on dark chocolates and chocolates. I think this video also really help the people who eat chocolates in a large amount. I request the public please viral this comment so that Dhruv Rathee make a video on them.  🙏🙏🙏","1","@anshverma2159","true","false","false","false","","false",""
"3 weeks ago","Thank you so much   Can you please explain the way to become an Astronaut in India ?  As from Class 9th My aim is to become an Indian Astronaut due to which now in class XI I took PCM I had searched many times on YT about the same but didn't get full information due to which I am even today also confused that how I will achieve it ??🤔","2","@Astronaut-k6u","true","false","false","false","","false",""
"3 weeks ago","Ok","0","@MuhammadAli-j2z","true","false","false","false","","false",""
"3 weeks ago","thanks sir 👍","1","@sdsarkar5125","true","false","false","false","","false",""
"3 weeks ago","Rojgar kaise paye is par video bna do dhruv bhai","0","@HarshitVerma06","true","false","false","false","","false",""
"3 weeks ago","❤❤❤","1","@imrankhan-vo6ro","true","false","false","false","","false",""
"3 weeks ago","😮","1","@AbhayDebusingh-y9g","true","false","false","false","","false",""
"3 weeks ago","Bhai ji ek video Indian trackman ki uper bna do please kuch help ki jrurt ho to bta dina","0","@railwaydream9679","true","false","false","false","","false",""
"3 weeks ago","Hi Dhruv , one correction. The map shown for Alaskan Airlines flight that had the door blown open, is wrong. The destination was Ontario, a city in California. But in the animation, the destination that was shown was the Ontario province in Canada and no city in particular.","0","@dwaipayansinha","true","false","false","false","","false",""
"3 weeks ago","Michael Jackson's story","0","@ArupDutta-v4n","true","false","false","false","","false",""
"3 weeks ago","Starliener","0","@spyaatra5156","true","false","false","false","","false",""
"3 weeks ago","I love you ❤","3","@ChandniSongs20","true","false","false","false","","false",""
"3 weeks ago","❤❤❤❤❤❤​ @SirajToyRace ","0","@SIRAJFARMING","true","false","false","false","","false",""
"3 weeks ago","Pese hai hi nahi saving kya karna hai kuch kaam dedo ap apni team me","0","@aaditandfamilyvlogs8515","true","false","false","false","","false",""
"3 weeks ago","No1 Youtuber My Brother Dhruv Rathee","1","@AyazBollywood","true","false","false","false","","false",""
"3 weeks ago","Sir please NXT vedio for Assam and Miya🙏🙏🙏🙏🙏🙏🙏","3","@finchmh6319","true","false","false","false","","false",""
"3 weeks ago"," @dhruvrathee  thanks bhai","1","@Santoshsahani-lx2mv","true","false","false","false","","false",""
"3 weeks ago","​ @SirajToyRace ❤❤","0","@Dreamcookworld","true","false","false","false","","false",""
"3 weeks ago","Sir Speak about 3500 Fake Register Marriage certificate case(2013),Chennai. For more details Search Google for 3500 Fake Register Marriage certificate case Chennai.❤❤❤.","0","@Ramakrishnan-gi4uo","true","false","false","false","","false",""
"3 weeks ago","Jiunda reh sajna 🥳","1","@Anjna-u9e","true","false","false","false","","false",""
"3 weeks ago","This is 100% True. For more details Search Google for 3500 Fake Register Marriage certificate case (2013), Chennai.❤❤❤.","0","@Ramakrishnan-gi4uo","true","false","false","false","","false",""
"3 weeks ago (edited)","RSS' and Baba's Devotees should not take 🇬🇧 Britisher's and 🇺🇸  American's Science Education 🎓   🔭🪐🌏","3","@KuldeepChung","true","false","false","false","","false",""
